BRITANICII,,D MOLAN,19,,3,,Etapa a 7-a,echipa,puncte,,,FC MUMU LU' TALPANU',,L MOLAN,16,,3,,Etapa a 7-a,echipa,puncte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Restante,Restante
ATACANTI,,,,,#N/A,,,,,,,ATACANTI,,,,,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,Gyokeres,ARS,1,,Sa,,,,,,,15,H Kane,BM,0,,Sa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,Sorloth,AM,0,,Sa,,,,,,,16,Vinicius Jr,RM,0,,Sa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,Wood,NOT,0,,Sa,,,,,,,17,Saka,ARS,0,,Sa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,Panichelli,STR,0,,Du,,,,,,,18,Jackson,BM,1,,Sa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,Balogun,MON,0,,Sa,,,,,,,19,Sesko,MU,0,,Sa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,Lookman,ATA,0,,Sa,,,,,,,20,Ndiaye,EVE,1,,Lu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,5n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IONEL MESSI,,B CHIRILA,19,,1,,Etapa a 7-a,echipa,puncte,,,JUVERPOOL,,G DINCA,14,,3,,Etapa a 7-a,echipa,puncte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PORTARI,,,,,,,NAPOLI,NAP,,0,,PORTARI,,,,,,,INTER M,INT,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,NAPOLI,NAP,0,,Sa,,Baku,LPZ,0,,,1,INTER M,INT,1,,Du,,Cresswell,TOU,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,COMO,COM,0,,Sa,,Dimarco,INT,0,,,2,AC MILAN,MIL,0,,Du,,Oppie,STP,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FUNDASI,,,,,#N/A,,Guerreiro,BM,0,,,FUNDASI,,,,,#N/A,,Dumfries,INT,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,Dimarco,INT,0,,Du,,Akliouche,MON,0,,,3,Dumfries,INT,0,,Du,,Sulc,LYO,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,Guerreiro,BM,0,,Sa,,Nusa,LPZ,0,,,4,Kristensen,FRA,2,,Sa,,Kebbal,PRS,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,Baku,LPZ,0,,Sa,,Baumgartner,LPZ,0,,,5,TA Arnold,RM,0,,Sa,,Arambarri,GET,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,Vojvoda,COM,0,,Sa,,Foden,MC,0,,,6,Cresswell,TOU,0,,Du,,Brugue,LEV,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,Lejeune,VLC,0,,Sa,,L Martinez,INT,0,,,7,Oppie,STP,0,,Sa,,Guirassy,DOR,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MIJLOCASI,,,,,#N/A,,Greenwood,OM,0,,,MIJLOCASI,,,,,#N/A,,Amoura,WOL,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,Akliouche,MON,0,,Sa,,Hojlund,NAP,0,,,8,Wissa,NEW,0,,Du,,Gnabry,BM,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,Foden,MC,0,,Du,PUNCTE,18,scor,0,0,,9,Kebbal,PRS,0,,Sa,PUNCTE,11,scor,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,Hack,MNG,0,,Sa,,formula,343,,,,10,Arambarri,GET,0,,Vi,,formula,343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,Blas,REN,0,,Du,,,,,,,11,Sulc,LYO,0,,Du,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,Honorat,MNG,0,,Sa,,,,,,,12,Isco,BET,0,,Du,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,Baumgartner,LPZ,0,,Sa,,,,,,,13,Brugue,LEV,0,,Du,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,Nusa,LPZ,0,,Sa,,,,,,,14,Boving,MAI,0,,Sa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATACANTI,,,,,#N/A,,,,,,,ATACANTI,,,,,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,L Martinez,INT,0,,Du,,,,,,,15,Guirassy,DOR,1,,Vi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,Greenwood,OM,0,,Sa,,,,,,,16,Fofana,LEN,0,,Du,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,Demirovic,STU,0,,Sa,,,,,,,17,Amoura,WOL,2,,Du,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,Castellanos,LAZ,0,,Lu,,,,,,,18,Gnabry,BM,1,,Sa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,Cunha,MU,0,,Sa,,,,,,,19,Lukaku,NAP,0,,Sa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,Hojlund,NAP,0,,Sa,,,,,,,20,Vanat,GIR,0,,Vi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"TEI, CARTIER DE TREI LEI",,I ALEXANDRU,16,,3,,Etapa a 7-a,echipa,,,,PAVEL NEDVED,,D ROSU,19,,3,,Etapa a 7-a,echipa,puncte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PORTARI,,,,,,,BAYERN M,BM,,0,,PORTARI,,,,,,,BILBAO,BIL,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,BAYERN M,BM,0,,Sa,,Hakimi,PSG,0,,,1,BILBAO,BIL,3,,Sa,,Schar,NEW,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,LEIPZIG,LPZ,1,,Sa,,Diakite,BOU,0,,,2,NICE,NIC,1,,Sa,,Timber,ARS,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FUNDASI,,,,,#N/A,,Gabriel,ARS,0,,,FUNDASI,,,,,#N/A,,Van de Ven,TOT,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,Hakimi,PSG,0,,Sa,,X Simons,TOT,0,,,3,Schar,NEW,0,,Du,,Olise,BM,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,Gabriel,ARS,0,,Sa,,Kaminski,KOL,1,,,4,Romero,TOT,0,,Sa,,Eze,ARS,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,Diakite,BOU,0,,Du,,Minamino,MON,0,,,5,Van de Ven,TOT,0,,Sa,,Calhanoglu,INT,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,Zehnter,WOL,0,,Du,,Tavernier,BOU,0,,,6,Timber,ARS,0,,Sa,,B Guimaraes,NEW,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,Estupinan,MIL,0,,Du,,I Sarr,CP,0,,,7,Savona,NOT,2,,Sa,,Lepaul,REN,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MIJLOCASI,,,,,#N/A,,Bowen,WH,0,,,MIJLOCASI,,,,,#N/A,,Burkardt,FRA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,X Simons,TOT,0,,Sa,,Soule,ROM,0,,,8,Olise,BM,0,,Sa,,Romulo,LPZ,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,Minamino,MON,0,,Sa,PUNCTE,13,scor,1,0,,9,Eze,ARS,0,,Sa,PUNCTE,16,scor,4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,Kaminski,KOL,1,,Du,,formula,343,,,,10,Calhanoglu,INT,0,,Du,,formula,343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,H Elliot,AV,0,,Sa,,,,,,,11,B Guimaraes,NEW,0,,Du,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,Tavernier,BOU,0,,Du,,,,,,,12,Modric,MIL,0,,Du,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,Zhegrova,JUV,0,,Sa,,,,,,,13,Pasalic,ATA,0,,Sa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,Mandragora,FIO,0,,Du,,,,,,,14,Zakaria,MON,0,,Sa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATACANTI,,,,,#N/A,,,,,,,ATACANTI,,,,,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,Isak,LIV,0,,Sa,,,,,,,15,Emegha,STR,0,,Du,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,Bowen,WH,0,,Du,,,,,,,16,Burkardt,FRA,0,,Sa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,Soule,ROM,0,,Du,,,,,,,17,Romulo,LPZ,1,,Sa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,Bahoya,FRA,0,,Sa,,,,,,,18,Lepaul,REN,3,,Du,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,I Sarr,CP,0,,Sa,,,,,,,19,Openda,JUV,0,,Sa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,Hountondji,STP,0,,Sa,,,,,,,20,R Leao,MIL,0,,Du,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FC ROMANIA,,ROM,#N/A,,#N/A,,Etapa a 1-a,,puncte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PORTARI,,,,,,,,,,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,I Radu,CEL,,,,,,,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,M Popa,TOR,,,,,,,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FUNDASI,,,,,,,,,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,Dragusin,TOT,,,,,,,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,Ratiu,VLC,,,,,,,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,Akdag,TOU,,,,,,,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,,,,,,,,,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,,,,,,,,,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MIJLOCASI,,,,,,,,,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,M Marin,PIS,,,,,,,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,Stanciu,GEN,,,,PUNCTE,0,scor,#N/A,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,Boloca,SAS,,,,,formula,343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATACANTI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
