TUNETUL FC,,A ISPAS,37,,3,,Etapa a 22-a,echipa,puncte,,,BOBA JUNIORS,,S BOBEICA,40,,0,,Etapa a 22-a,echipa,puncte,,,,,,,,,
PORTARI,,,,,,,MAN CITY,MC,,2,,PORTARI,,,,,,,PARIS SG,PSG,,3,,,,,,,,
1,MAN CITY,MC,2,DA,Mi,,Chalobah,CHE,0,,,1,PARIS SG,PSG,3,,Vi,,N Mendes,PSG,0,,,,,,,,,
2,FC KOLN,KOL,2,,Sa,,Gabriel,ARS,0,,,2,LIVERPOOL,LIV,2,NU,Ma,,Schlotterbeck,AUG,0,,,,,,,,,
FUNDASI,,,,,#N/A,,Timber,ARS,0,,,FUNDASI,,,,,#N/A,,Freeman,VIL,0,,,,,,,,,
3,Bastoni,INT,0,,Du,,D Rice,ARS,0,,,3,Freeman,VIL,0,,Du,,Akliouche,MON,1,,,,,,,,,
4,Timber,ARS,0,DA,Mi,,Anguissa,NAP,0,,,4,Kristensen,FRA,0,,Du,,Reijnders,MC,0,,,,,,,,,
5,Gabriel,ARS,0,DA,Mi,,Fermin L,BAR,0,,,5,Schlotterbeck,AUG,0,,Sa,,El Mala,KOL,0,,,,,,,,,
6,Chalobah,CHE,0,DA,Mi,,Caicedo,CHE,0,,,6,Dier,MON,0,,Vi,,H Traore,OM,0,,,,,,,,,
7,Cash,AV,0,NU,Mi,,I Sarr,CP,2,,,7,N Mendes,PSG,0,,Vi,,Burkardt,FRA,0,,,,,,,,,
MIJLOCASI,,,,,#N/A,,Saka,ARS,1,,,MIJLOCASI,,,,,#N/A,,A Perez,VIL,0,,,,,,,,,
8,Anguissa,NAP,0,,Vi,,Trossard,ARS,0,,,8,Reijnders,MC,0,DA,Mi,,Barcola,PSG,1,,,,,,,,,
9,F Nmecha,DOR,0,,Sa,PUNCTE,34,scor,3,2,,9,Akliouche,MON,1,,Vi,PUNCTE,40,,2,3,,,,,,,,
10,Uche,CP,0,NU,Jo,,formula,343,,,,10,A Santos,CHE,0,NU,Mi,,formula,343,,,,,,,,,,
11,Fermin L,BAR,0,,Sa,,,,,,,11,Jobe Bellingham,DOR,0,,Sa,,,,,,,,,,,,,
12,D Rice,ARS,0,DA,Mi,,,,,,,12,Honorat,MNG,0,,Vi,,,,,,,,,,,,,
13,Caicedo,CHE,0,DA,Mi,,,,,,,13,H Traore,OM,0,,Sa,,,,,,,,,,,,,
14,Tavernier,BOU,0,NU,Ma,,,,,,,14,El Mala,KOL,0,,Sa,,,,,,,,,,,,,
ATACANTI,,,,,#N/A,,,,,,,ATACANTI,,,,,#N/A,,,,,,,,,,,,,
15,Trossard,ARS,0,DA,Mi,,,,,,,15,Gyokeres,ARS,0,NU,Mi,,,,,,,,,,,,,
16,Saka,ARS,1,DA,Mi,,,,,,,16,Burkardt,FRA,0,,Du,,,,,,,,,,,,,
17,Kramaric,HOF,0,,Sa,,,,,,,17,Barcola,PSG,1,,Vi,,,,,,,,,,,,,
18,I Sarr,CP,2,DA,Jo,,,,,,,18,A Perez,VIL,0,,Du,,,,,,,,,,,,,
19,Undav,STU,1,,Sa,,,,,,,19,Romulo,LPZ,0,,Sa,,,,,,,,,,,,,
