BRITANICII,,D MOLAN,24,,3,,Etapa a 10-a,echipa,puncte,,,FC MUMU LU' TALPANU',,L MOLAN,23,,3,,Etapa a 10-a,echipa,puncte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Restante,Restante
PORTARI,,,,,,,GETAFE,ARS,,0,,PORTARI,,,,,,,LIVERPOOL,LIV,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,ARSENAL,ARS,1,,Du,,Bogle,LEE,0,,,1,LIVERPOOL,LIV,0,,Du,,Munoz,CP,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,GETAFE,GET,0,,Vi,,Kehrer,MON,0,,,2,SOCIEDAD,SOC,3,,Du,,E Garcia,BAR,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FUNDASI,,,,,#N/A,,Krejci,WLV,0,,,FUNDASI,,,,,#N/A,,Clauss,NIC,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,Gosens,FIO,0,,Du,,Tillman,BL,0,,,3,Munoz,CP,0,,Du,,Schade,BRN,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,Struijk,LEE,0,,Sa,,Flemming,BUR,1,,,4,Abdi,NIC,0,,Du,,Murphy,NEW,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,Bogle,LEE,0,,Sa,,Soler,SOC,1,,,5,E Garcia,BAR,0,,Sa,,Pulisic,MIL,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,Krejci,WLV,0,,Du,,Stage,WB,0,,,6,Clauss,NIC,0,,Du,,Kudus,TOT,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,Kehrer,MON,0,,Sa,,Raphinia,BAR,0,,,7,J Tah,BM,0,,Sa,,Watkins,AV,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MIJLOCASI,,,,,#N/A,,Woltemade,NEW,1,,,MIJLOCASI,,,,,#N/A,,Salah,LIV,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,Wirtz,LIV,0,,Du,,J David,JUV,0,,,8,Pulisic,MIL,0,,Sa,,Biereth,MON,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,Tillman,BL,0,,Sa,PUNCTE,21,scor,3,0,,9,Mitoma,BRI,0,,Du,PUNCTE,20,scor,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,A Toure,LH,0,,Du,,formula,343,,,,10,Schade,BRN,0,,Sa,,formula,433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,D James,LEE,0,,Sa,,,,,,,11,Kudus,TOT,1,,Sa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,Stage,WB,0,,Sa,,,,,,,12,Rabiot,MIL,0,,Sa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,Soler,SOC,1,,Du,,,,,,,13,Musiala,BM,0,,Sa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,Flemming,BUR,1,,Sa,,,,,,,14,Murphy,NEW,0,,Sa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATACANTI,,,,,#N/A,,,,,,,ATACANTI,,,,,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,Raphinia,BAR,0,,Sa,,,,,,,15,Salah,LIV,0,,Du,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,J David,JUV,0,,Sa,,,,,,,16,Watkins,AV,0,,Du,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,Woltemade,NEW,1,,Sa,,,,,,,17,Biereth,MON,0,,Sa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,Gimenez,MIL,0,,Sa,,,,,,,18,Kalimuendo,NOT,0,,Du,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,Moffi,NIC,0,,Du,,,,,,,19,Beier,DOR,0,,Sa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,Delap,CHE,0,,Du,,,,,,,20,Immobile,BOL,0,,Lu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
